"id","name","subdistrict_id"
"ward1111031010","BLANG RALEU","SIMPANG KERAMAT"
"ward1111031011","MEUNASAH BAROH","SIMPANG KERAMAT"
"ward1111031012","MEUNASAH TEUNGOH","SIMPANG KERAMAT"
"ward1111031013","MANCANG","SIMPANG KERAMAT"
"ward1111031014","ALUE BADE","SIMPANG KERAMAT"
"ward1111031015","PAYA TEUNGOH","SIMPANG KERAMAT"
"ward1111031016","PAYA LEUPAH","SIMPANG KERAMAT"
"ward1111040010","MEUDANG ARA","SYAMTALIRA BAYU"
"ward1111040012","SIREN TUJOH","SYAMTALIRA BAYU"
"ward1111040013","CUT NEUHEUN","SYAMTALIRA BAYU"
"ward1111040014","TUMPEUN","SYAMTALIRA BAYU"
"ward1111040015","A L E N","SYAMTALIRA BAYU"
"ward1111040016","DAYAH BLANG SEUREUKUY","SYAMTALIRA BAYU"
"ward1111040017","BLANG PATRA","SYAMTALIRA BAYU"
"ward1111040019","BUKET GLUMPANG","SYAMTALIRA BAYU"
"ward1111040020","SEUNEBOK BARO","SYAMTALIRA BAYU"
"ward1111040021","ALUE MAJRON","SYAMTALIRA BAYU"
"ward1111040022","BLANG MAJRON","SYAMTALIRA BAYU"
"ward1111040023","BLANG SEUREUKUY","SYAMTALIRA BAYU"
"ward1111040024","KAYEE PANYANG","SYAMTALIRA BAYU"
"ward1111040025","ULEE MEURIA","SYAMTALIRA BAYU"
"ward1111040026","PULO BLANG TRIENG","SYAMTALIRA BAYU"
"ward1111040027","RHENG","SYAMTALIRA BAYU"
"ward1111040028","TRIENG MEUDUROU","SYAMTALIRA BAYU"
"ward1111040029","GAROT","SYAMTALIRA BAYU"
"ward1111040030","CIBREK","SYAMTALIRA BAYU"
"ward1111040031","BLANG AWE","SYAMTALIRA BAYU"
"ward1111040032","PULO BLANG MANGAT","SYAMTALIRA BAYU"
"ward1111040033","ULEE GAMPONG","SYAMTALIRA BAYU"
"ward1111040034","BALE","SYAMTALIRA BAYU"
"ward1111040035","BIE","SYAMTALIRA BAYU"
"ward1111040036","NIBONG","SYAMTALIRA BAYU"
"ward1111040037","BARO KULAM GAJAH","SYAMTALIRA BAYU"
"ward1111040038","BEURANDANG","SYAMTALIRA BAYU"
"ward1111040039","MNS GLONG","SYAMTALIRA BAYU"
"ward1111040040","MNS LANGA","SYAMTALIRA BAYU"
"ward1111040041","MNS BEUNOT","SYAMTALIRA BAYU"
"ward1111040042","KEUDE BAYU","SYAMTALIRA BAYU"
"ward1111040043","BLANG BAYU","SYAMTALIRA BAYU"
"ward1111040044","DAYAH BARO","SYAMTALIRA BAYU"
"ward1111040045","DAYAH TUHA","SYAMTALIRA BAYU"
"ward1111040046","BUNGONG","SYAMTALIRA BAYU"
"ward1111040047","PUNTI","SYAMTALIRA BAYU"
"ward1111040048","BAROH BLANG RIMUENG","SYAMTALIRA BAYU"
"ward1111040049","LANCOK","SYAMTALIRA BAYU"
"ward1111041001","SUKA DAMAI","GEUREUDONG PASE"
"ward1111041002","PULO MEURIA","GEUREUDONG PASE"
"ward1111041003","KRUENG MBANG","GEUREUDONG PASE"
"ward1111041004","DAYAH SEUPENG","GEUREUDONG PASE"
"ward1111041005","URAM JALAN","GEUREUDONG PASE"
"ward1111041006","PEUDARI","GEUREUDONG PASE"
"ward1111041007","RAYEUK JAWA","GEUREUDONG PASE"
"ward1111041008","DARUSSALAM","GEUREUDONG PASE"
"ward1111041009","ALUE AWE","GEUREUDONG PASE"
"ward1111041010","LHOK ASAN","GEUREUDONG PASE"
"ward1111041011","DARUL AMAN","GEUREUDONG PASE"
"ward1111050001","MNS BAREE BLANG","MEURAH MULIA"
"ward1111050002","PAYA SUTRA","MEURAH MULIA"
"ward1111050003","TUALANG","MEURAH MULIA"
"ward1111050004","PULO BLANG","MEURAH MULIA"
"ward1111050005","LEUBOK TUWE","MEURAH MULIA"
"ward1111050006","SARAMABA","MEURAH MULIA"
"ward1111050007","BLANG REUMA","MEURAH MULIA"
"ward1111050008","RANTO","MEURAH MULIA"
"ward1111050009","MEUNYE PEUT","MEURAH MULIA"
"ward1111050010","MEUNYE PAYONG","MEURAH MULIA"
"ward1111050011","BEURINGEN","MEURAH MULIA"
"ward1111050012","UJONG KUTA BATEE","MEURAH MULIA"
"ward1111050013","TEUNGOH KUTA BATEE","MEURAH MULIA"
"ward1111050014","BAROH KUTA BATEE","MEURAH MULIA"
"ward1111050015","CEUBREK","MEURAH MULIA"
"ward1111050016","GAMPONG TEUNGOH","MEURAH MULIA"
"ward1111050017","KEUDE JUNGKA GAJAH","MEURAH MULIA"
"ward1111050018","NIBONG","MEURAH MULIA"
"ward1111050019","DRIEN BEUKAH","MEURAH MULIA"
"ward1111050020","PAYA KAMBUEK","MEURAH MULIA"
"ward1111050021","PAYA BILI","MEURAH MULIA"
"ward1111050022","DRIEN PUNTONG","MEURAH MULIA"
"ward1111050023","PULO KITOU","MEURAH MULIA"
"ward1111050024","TEUNGOH REUBA","MEURAH MULIA"
"ward1111050025","MEUNASAH NGA","MEURAH MULIA"
"ward1111050026","UJONG REUBA","MEURAH MULIA"
"ward1111050027","MNS MESJID","MEURAH MULIA"
"ward1111050028","MNS ME","MEURAH MULIA"
"ward1111050029","BARAT PAYA ITIK","MEURAH MULIA"
"ward1111050030","PRI KEUTAPANG","MEURAH MULIA"
"ward1111050031","KUMBANG","MEURAH MULIA"
"ward1111050032","MNS KEH","MEURAH MULIA"
"ward1111050033","BLANG CUT","MEURAH MULIA"
"ward1111050034","RAYEUK PAYA ITIK","MEURAH MULIA"
"ward1111050035","UBIT PAYA ITIK","MEURAH MULIA"
"ward1111050036","MNS RANGKILEH","MEURAH MULIA"
"ward1111050037","TUMPOK TUNGKU","MEURAH MULIA"
"ward1111050038","MANYANG","MEURAH MULIA"
"ward1111050039","ULEE MEURIA","MEURAH MULIA"
"ward1111050040","GEULUMPANG","MEURAH MULIA"
"ward1111050041","MNS TANJONG","MEURAH MULIA"
"ward1111050042","RAYEUK MATANG","MEURAH MULIA"
"ward1111050043","KEUDE KARIENG","MEURAH MULIA"
"ward1111050044","REUDEUP","MEURAH MULIA"
"ward1111050045","PULO BLUEK","MEURAH MULIA"
"ward1111050046","DAYAH BLUEK","MEURAH MULIA"
"ward1111050047","MEURIA BLUEK","MEURAH MULIA"
"ward1111050048","ULEE CEUBREK","MEURAH MULIA"
"ward1111050049","MESJID BLUEK","MEURAH MULIA"
"ward1111050050","RHENG BLUK","MEURAH MULIA"
"ward1111060038","BLANG SEUPENG","MATANGKULI"
"ward1111060039","BLANG KUTA","MATANGKULI"
"ward1111060047","LEUBOK PIRAK","MATANGKULI"
"ward1111060048","BEURACAN PIRAK","MATANGKULI"
"ward1111060049","MATANG PEUSANGAN","MATANGKULI"
"ward1111060057","KUNYET MULE","MATANGKULI"
"ward1111060058","ARON PIRAK","MATANGKULI"
"ward1111060059","MESJID PIRAK","MATANGKULI"
"ward1111060060","PANTE PIRAK","MATANGKULI"
"ward1111060066","BEURINGEN","MATANGKULI"
"ward1111060067","TEUNGOH PIRAK","MATANGKULI"
"ward1111060068","RAYEUK PIRAK","MATANGKULI"
"ward1111060069","TUTONG","MATANGKULI"
"ward1111060071","TEUNGOH SEULEUMAK","MATANGKULI"
"ward1111060072","TANJONG TGK KARI","MATANGKULI"
"ward1111060073","SEURIWEUK","MATANGKULI"
"ward1111060074","DAYAH BARO","MATANGKULI"
"ward1111060075","ALUE THO","MATANGKULI"
"ward1111060076","CEUBREK PIRAK","MATANGKULI"
"ward1111060077","MEUNYE PIRAK","MATANGKULI"
"ward1111060078","SIREN","MATANGKULI"
"ward1111060079","TANJONG HAJI MUDA","MATANGKULI"
"ward1111060085","TRIENG TEUPIN KEUBEU","MATANGKULI"
"ward1111060086","TEUPIN KEUBEU","MATANGKULI"
"ward1111060087","TANJONG BABAH KRUENG","MATANGKULI"
"ward1111060088","LAWANG","MATANGKULI"
"ward1111060089","TANJONG TGK ALI","MATANGKULI"
"ward1111060090","HAGU","MATANGKULI"
"ward1111060091","MEURIA MATANG KULI","MATANGKULI"
"ward1111060092","ALUE ENTOK","MATANGKULI"
"ward1111060093","TUMPOK BARAT","MATANGKULI"
"ward1111060094","PARANG IX","MATANGKULI"
"ward1111060095","BARO","MATANGKULI"
"ward1111060096","MEE","MATANGKULI"
"ward1111060097","BLANG","MATANGKULI"
"ward1111060098","KEUDE MATANG KULI","MATANGKULI"
"ward1111060099","PUNTI MATANG KULI","MATANGKULI"
"ward1111060100","MATANG MEE","MATANGKULI"
"ward1111060101","RAYEUK GLANGGLONG","MATANGKULI"
"ward1111060102","TUMPOK PEUREULAK","MATANGKULI"
"ward1111060103","RAYEUK MATANG KULI","MATANGKULI"
"ward1111060104","UDE","MATANGKULI"
"ward1111060105","UJONG KULAM","MATANGKULI"
"ward1111060106","JEUMPA GLUMPANG VII","MATANGKULI"
"ward1111060107","PUNTI GLUMPANG VII","MATANGKULI"
"ward1111060108","GLUMPANG VII","MATANGKULI"
"ward1111060109","TEUNGOH GLP VII","MATANGKULI"
"ward1111060110","ARON GLP VII","MATANGKULI"
"ward1111060111","MATANG MUNYE","MATANGKULI"
"ward1111061001","BLANG MANE","PAYA BAKONG"
"ward1111061002","MATANG PANYANG","PAYA BAKONG"
"ward1111061003","ALUE LHOK","PAYA BAKONG"
"ward1111061004","SEUNEUBOK ACEH","PAYA BAKONG"
"ward1111061005","BUKET PIDIE","PAYA BAKONG"
"ward1111061006","BUKET GURU","PAYA BAKONG"
"ward1111061007","ALUE BIENG","PAYA BAKONG"
"ward1111061008","PEUREUPOK","PAYA BAKONG"
"ward1111061009","BLANG GUNCI","PAYA BAKONG"
"ward1111061010","PANTE SEULEUMAK","PAYA BAKONG"
"ward1111061011","NGA","PAYA BAKONG"
"ward1111061012","MAMPREE","PAYA BAKONG"
"ward1111061013","TANJONG DRIEN","PAYA BAKONG"
"ward1111061014","COT TUFAH","PAYA BAKONG"
"ward1111061015","ASAN SEULEUMAK","PAYA BAKONG"
"ward1111061016","TGK DIBANDA TEK-TEK","PAYA BAKONG"
"ward1111061017","SIMPANG","PAYA BAKONG"
"ward1111061018","KEUBON PIRAK","PAYA BAKONG"
"ward1111061019","BLANG ARA","PAYA BAKONG"
"ward1111061020","GEUREUGHEK","PAYA BAKONG"
"ward1111061021","BLANG PANTE","PAYA BAKONG"
"ward1111061022","LUENG","PAYA BAKONG"
"ward1111061023","TGK DIBANDA PIRAK","PAYA BAKONG"
"ward1111061024","GEULUMPANG PIRAK","PAYA BAKONG"
"ward1111061025","BLANG SIALET","PAYA BAKONG"
"ward1111061026","BLANG PAKU","PAYA BAKONG"
"ward1111061027","BLANG DALAM","PAYA BAKONG"
"ward1111061028","MEURIA SEULEUMAK","PAYA BAKONG"
"ward1111061029","LEUHONG","PAYA BAKONG"
"ward1111061030","TANJONG BEURUNYONG","PAYA BAKONG"
"ward1111061031","KEUDE PAYA BAKONG","PAYA BAKONG"
"ward1111061032","CEUMPEUDAK","PAYA BAKONG"
"ward1111061033","PAYA MEUDRU","PAYA BAKONG"
"ward1111061034","MEUNYE SEULEUMAK","PAYA BAKONG"
"ward1111061035","ALUE LEUKOT","PAYA BAKONG"
"ward1111061036","PUCOK ALUE SEULEUMAK","PAYA BAKONG"
"ward1111061037","JOK","PAYA BAKONG"
"ward1111061038","TUNONG KRUENG","PAYA BAKONG"
"ward1111061039","TUMPOK MESJID","PAYA BAKONG"
"ward1111062001","TANJONG SEURUEKUY","PIRAK TIMU"
"ward1111062002","ALUE RIMEE","PIRAK TIMU"
"ward1111062003","PAYA LUENG JALO","PIRAK TIMU"
"ward1111062004","SERDANG","PIRAK TIMU"
"ward1111062005","ULEE BLANG","PIRAK TIMU"
"ward1111062006","MEUNYE VII","PIRAK TIMU"
"ward1111062007","PUCOK ALUE PIRAK","PIRAK TIMU"
"ward1111062008","ARA TONTON MONCRANG","PIRAK TIMU"
"ward1111062009","BILI BARO","PIRAK TIMU"
"ward1111062010","KEUTAPANG","PIRAK TIMU"
"ward1111062011","RENGKAM","PIRAK TIMU"
"ward1111062012","TEUPIN U","PIRAK TIMU"
"ward1111062013","ALUE BUNGKOH","PIRAK TIMU"
"ward1111062014","CEUMEUCET","PIRAK TIMU"
"ward1111062015","LEUPE","PIRAK TIMU"
